# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e-01
# Aref        : 2.000000e-01
# CofR        : (3.000000e+00 2.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0             	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.006         	8.449088e+01	3.379976e+01	1.193085e+01	9.045631e+01	-7.852546e+01
0.00612353    	5.699172e+02	2.277889e+02	2.330335e+02	6.864339e+02	-4.534004e+02
0.0062511     	-1.426566e+02	-5.681999e+01	9.503087e+01	-9.514115e+01	1.901720e+02
0.00630352    	-1.245751e+02	-4.811853e+01	1.807094e+02	-3.422040e+01	2.149298e+02
0.00633249    	-1.654390e+01	-1.146398e+01	4.248227e+02	1.958674e+02	2.289552e+02
0.00634802    	6.836424e+01	1.564214e+01	1.008309e+03	5.725188e+02	4.357903e+02
0.00635654    	4.025497e+02	6.692005e+01	2.911446e+03	1.858273e+03	1.053173e+03
0.00636124    	2.958837e+02	-1.143003e+02	8.593922e+03	4.592845e+03	4.001077e+03
0.00636383    	9.626915e+02	-3.542839e+02	2.594911e+04	1.393725e+04	1.201187e+04
0.00636526    	1.840333e+03	-1.081541e+03	9.003059e+04	4.685563e+04	4.317496e+04
0.00636606    	4.329852e+03	-2.745352e+03	2.830006e+05	1.458301e+05	1.371704e+05
0.00636649    	-6.611639e+04	-1.518150e+04	1.020608e+06	4.441876e+05	5.764204e+05
0.00636674    	-5.334732e+05	-6.663350e+04	3.455233e+06	1.194143e+06	2.261090e+06
0.00636687    	-3.216740e+06	-9.959195e+04	1.022069e+07	1.893607e+06	8.327088e+06
0.00636694    	-1.659889e+07	-2.072929e+05	3.113919e+07	-1.029295e+06	3.216848e+07
0.006366986   	-8.271872e+07	-6.009939e+06	6.947787e+07	-4.797978e+07	1.174577e+08
0.006367003   	-1.870323e+08	-7.990193e+06	3.861895e+08	6.062397e+06	3.801271e+08
0.006367012   	-5.291023e+08	-7.658642e+07	1.666577e+09	3.041862e+08	1.362391e+09
0.006367016   	-1.947232e+09	-5.439820e+08	6.562283e+09	1.333910e+09	5.228374e+09
0.0063670184  	-4.508942e+09	-1.638409e+09	3.180246e+10	1.139229e+10	2.041017e+10
0.0063670195  	-7.324080e+09	-5.177982e+09	1.329392e+11	5.914553e+10	7.379369e+10
0.0063670202  	3.107099e+09	-3.297486e+10	3.724554e+11	1.893348e+11	1.831206e+11
0.0063670206  	1.705476e+11	-6.966937e+10	1.169016e+12	7.550557e+11	4.139605e+11
0.0063670208  	1.677431e+12	-1.479029e+10	3.900461e+12	3.627662e+12	2.727999e+11
0.00636702087 	2.666181e+12	-2.184750e+11	1.807699e+13	1.170467e+13	6.372312e+12
0.006367020914	1.462668e+12	-1.421064e+12	9.257273e+13	4.774903e+13	4.482370e+13
0.006367020935	-2.023844e+13	-1.063586e+13	3.153320e+14	1.374276e+14	1.779044e+14
0.006367020944	-7.223021e+13	-2.913655e+13	1.466994e+15	6.612668e+14	8.057272e+14
0.006367020949	-1.872915e+15	-4.774435e+14	6.913821e+15	1.583996e+15	5.329825e+15
0.006367020952	-3.658611e+15	1.522874e+14	2.118149e+16	6.932134e+15	1.424936e+16
0.006367020954	-1.569715e+16	-5.755522e+14	5.299710e+16	1.080140e+16	4.219570e+16
0.0063670209547	-8.808009e+16	-2.656826e+15	1.308202e+17	-2.266997e+16	1.534902e+17
0.00636702095505	-1.107827e+17	-1.675818e+16	6.123801e+17	1.954073e+17	4.169728e+17
0.00636702095524	1.196222e+17	-9.208002e+16	3.840837e+18	2.040041e+18	1.800796e+18
0.00636702095534	-2.732793e+17	-7.667097e+17	1.265615e+19	6.054795e+18	6.601354e+18
0.00636702095538	-5.485827e+18	-4.076996e+18	6.664151e+19	2.783493e+19	3.880658e+19
0.006367020955404	4.801146e+19	8.149999e+17	2.806792e+20	1.883510e+20	9.232812e+19
0.006367020955418	-9.284472e+19	-8.433924e+19	8.684412e+20	3.413759e+20	5.270653e+20
0.006367020955428	-1.136608e+20	-1.589378e+20	2.480825e+21	1.126752e+21	1.354073e+21
0.0063670209554316	-3.543191e+20	-3.676769e+20	8.719804e+21	4.005583e+21	4.714221e+21
0.0063670209554333	-2.172452e+21	-3.138596e+20	3.706838e+22	1.636174e+22	2.070664e+22
0.0063670209554342	-3.199042e+22	-4.570297e+21	2.091477e+23	7.258346e+22	1.365643e+23
0.0063670209554346	-1.333580e+23	-2.241714e+22	7.221706e+23	2.277273e+23	4.944433e+23
0.0063670209554348	-5.021671e+23	-6.105278e+22	3.245407e+24	1.120536e+24	2.124871e+24
0.0063670209554349	-4.152483e+24	-5.866636e+23	1.537141e+25	3.533223e+24	1.183819e+25
0.006367020955435	-1.066917e+25	-9.339725e+23	4.875429e+25	1.370798e+25	3.504631e+25
0.006367020955435	-1.678935e+25	-6.800366e+22	1.219261e+26	4.417369e+25	7.775239e+25
0.006367020955435	-8.978209e+25	-1.085960e+25	3.259254e+26	7.318062e+25	2.527448e+26
0.006367020955435	-4.115944e+25	-4.879437e+25	1.244340e+27	5.810104e+26	6.633293e+26
0.006367020955435	1.292631e+27	-2.195987e+26	8.679144e+27	5.632203e+27	3.046941e+27
0.0063670209554351	3.284838e+27	-1.626502e+27	2.947667e+28	1.802317e+28	1.145350e+28
0.0063670209554351	2.472226e+26	-9.816905e+27	1.424247e+29	7.145960e+28	7.096515e+28
0.0063670209554351	1.614671e+29	3.378955e+27	6.654388e+29	4.941865e+29	1.712523e+29
0.0063670209554351	-1.467607e+29	-1.601702e+29	2.058239e+30	8.823588e+29	1.175880e+30
0.0063670209554351	-9.916467e+29	-4.357777e+29	5.890584e+30	1.953645e+30	3.936939e+30
0.0063670209554351	-4.805696e+30	-1.155282e+30	2.021722e+31	5.302912e+30	1.491430e+31
0.0063670209554351	-1.364598e+31	6.405623e+26	8.607122e+31	2.938962e+31	5.668159e+31
0.0063670209554351	-1.102079e+32	-1.137978e+31	4.633455e+32	1.214648e+32	3.418807e+32
0.0063670209554351	-4.320250e+32	-5.885761e+31	1.717335e+33	4.266427e+32	1.290693e+33
0.0063670209554351	-1.505200e+33	-7.142838e+31	7.184531e+33	2.087066e+33	5.097466e+33
0.0063670209554351	-1.065827e+34	-1.234225e+33	3.654242e+34	7.612945e+33	2.892948e+34
0.0063670209554351	-2.815624e+34	-2.624242e+33	1.137330e+35	2.871024e+34	8.502272e+34
0.0063670209554351	-4.203391e+34	-4.542662e+33	2.975745e+35	1.067533e+35	1.908212e+35
0.0063670209554351	-8.464075e+34	-2.452130e+34	8.421269e+35	3.364227e+35	5.057042e+35
0.0063670209554351	1.419727e+34	-1.237515e+35	2.902019e+36	1.465207e+36	1.436812e+36
0.0063670209554351	4.349083e+36	-4.920776e+35	1.921375e+37	1.395596e+37	5.257789e+36
0.0063670209554351	1.397185e+37	-3.511610e+36	7.102427e+37	4.948398e+37	2.154029e+37
0.0063670209554351	1.966011e+37	-2.410649e+37	3.164535e+38	1.778868e+38	1.385666e+38
0.0063670209554351	4.716692e+38	2.349471e+37	1.606144e+39	1.274741e+39	3.314026e+38
0.0063670209554351	5.568416e+37	-3.097202e+38	5.241550e+39	2.676459e+39	2.565091e+39
0.0063670209554351	-3.611269e+39	-1.424654e+39	1.475515e+40	3.766306e+39	1.098884e+40
0.0063670209554351	-1.545685e+40	-3.483920e+39	4.821098e+40	8.648639e+39	3.956234e+40
0.0063670209554351	-3.043919e+40	4.931652e+39	2.014819e+41	7.030176e+40	1.311801e+41
0.0063670209554351	-3.668789e+41	-4.396681e+40	1.069769e+42	1.680054e+41	9.017633e+41
0.0063670209554351	-1.163196e+42	-1.261438e+41	4.199155e+42	9.363814e+41	3.262774e+42
0.0063670209554351	-3.934260e+42	-3.269943e+40	1.689675e+43	4.514117e+42	1.238264e+43
0.0063670209554351	-2.398260e+43	-2.496620e+42	8.144772e+43	1.674126e+43	6.470646e+43
0.0063670209554351	-9.379798e+43	-1.066722e+43	3.017659e+44	5.708495e+43	2.446809e+44
0.0063670209554351	-1.090475e+44	-1.344185e+42	7.340814e+44	2.579932e+44	4.760881e+44
0.0063670209554351	-8.557765e+43	-3.930546e+43	2.139963e+45	9.844040e+44	1.155559e+45
0.0063670209554351	-1.156845e+44	-4.432208e+44	6.161940e+45	2.965286e+45	3.196655e+45
0.0063670209554351	1.114667e+46	-1.554027e+45	4.406248e+46	3.317791e+46	1.088456e+46
0.0063670209554351	5.930032e+46	-2.813110e+45	1.704743e+47	1.445375e+47	2.593684e+46
0.0063670209554351	9.363277e+46	-5.397368e+46	7.269294e+47	4.570975e+47	2.698319e+47
0.0063670209554351	1.039592e+48	1.691966e+46	3.862266e+48	2.970725e+48	8.915411e+47
0.0063670209554351	7.156970e+47	-7.406003e+47	1.270337e+49	7.067383e+48	5.635989e+48
0.0063670209554351	-9.187803e+48	-3.953315e+48	3.749161e+49	9.557999e+48	2.793361e+49
0.0063670209554351	-3.349752e+49	-6.412414e+48	1.155560e+50	2.428047e+49	9.127551e+49
0.0063670209554351	-1.849136e+50	-1.025087e+49	4.556716e+50	4.292220e+49	4.127494e+50
0.0063670209554351	-1.007621e+51	-8.277741e+49	2.566518e+51	2.756380e+50	2.290880e+51
0.0063670209554351	-3.592391e+51	-4.001882e+50	1.016523e+52	1.490224e+51	8.675007e+51
0.0063670209554351	-1.186432e+52	-6.240733e+48	4.040628e+52	8.338820e+51	3.206746e+52
0.0063670209554351	-6.306265e+52	-6.280095e+51	1.896062e+53	3.174045e+52	1.578658e+53
0.0063670209554351	-2.723102e+53	-2.626885e+52	7.422085e+53	9.879410e+52	6.434144e+53
0.0063670209554351	-4.105544e+53	-4.056780e+52	1.960579e+54	5.697353e+53	1.390844e+54
0.0063670209554351	6.415457e+53	3.217734e+52	5.249835e+54	3.266463e+54	1.983372e+54
0.0063670209554351	4.418142e+53	-1.193048e+54	1.397108e+55	7.427356e+54	6.543728e+54
0.0063670209554351	3.775389e+55	-2.383948e+54	1.028831e+56	8.919546e+55	1.368768e+55
0.0063670209554351	1.330557e+56	-1.591087e+55	4.142956e+56	3.402035e+56	7.409210e+55
0.0063670209554351	4.119723e+56	-1.027941e+56	1.656614e+57	1.240279e+57	4.163345e+56
0.0063670209554351	1.359066e+57	-3.935315e+56	8.528600e+57	5.623366e+57	2.905234e+57
0.0063670209554351	4.878405e+57	-1.388828e+57	3.170928e+58	2.073304e+58	1.097623e+58
0.0063670209554351	-1.489138e+58	-8.933904e+57	9.362874e+58	3.192299e+58	6.170574e+58
0.0063670209554351	-8.359231e+58	-1.631611e+58	2.760193e+59	5.441736e+58	2.216020e+59
0.0063670209554351	-3.069521e+59	9.322685e+57	1.076907e+60	2.315014e+59	8.454057e+59
0.0063670209554351	-2.608244e+60	-2.131310e+59	5.855507e+60	3.195097e+59	5.535997e+60
0.0063670209554351	-9.754413e+60	-8.908954e+59	2.378780e+61	2.139487e+60	2.164831e+61
0.0063670209554351	-3.611252e+61	-2.693153e+60	9.190055e+61	9.837756e+60	8.206279e+61
0.0063670209554351	-1.457362e+62	-1.379624e+61	4.290558e+62	6.879174e+61	3.602641e+62
0.0063670209554351	-7.658603e+62	-8.238142e+61	1.836673e+63	1.524760e+62	1.684197e+63
0.0063670209554351	-6.453185e+62	5.229503e+61	5.001396e+63	1.855380e+63	3.146017e+63
0.0063670209554351	9.972297e+61	-2.700598e+62	1.367698e+64	6.938214e+63	6.738768e+63
0.0063670209554351	8.556992e+63	-4.587044e+62	3.214115e+64	2.462757e+64	7.513584e+63
0.0063670209554351	6.579054e+64	-1.104025e+64	2.296408e+65	1.806109e+65	4.902985e+64
0.0063670209554351	3.420305e+65	-3.383581e+64	1.005589e+66	8.448248e+65	1.607639e+65
0.0063670209554351	9.608490e+65	-2.488346e+65	3.829434e+66	2.875566e+66	9.538682e+65
0.0063670209554351	2.813652e+66	-1.072486e+66	1.980713e+67	1.271722e+67	7.089915e+66
0.0063670209554351	1.938208e+67	-2.118914e+66	7.709961e+67	5.793189e+67	1.916772e+67
0.0063670209554351	-2.833351e+67	-2.155727e+67	2.171251e+68	8.022902e+67	1.368960e+68
0.0063670209554351	-1.888090e+68	-4.094006e+67	6.652456e+68	1.438138e+68	5.214318e+68
0.0063670209554351	-9.281684e+68	9.422399e+66	2.432621e+69	2.881420e+68	2.144479e+69
0.0063670209554351	-5.826985e+69	-5.121194e+68	1.273150e+70	5.387645e+68	1.219273e+70
0.0063670209554351	-2.363194e+70	-2.109882e+69	5.719277e+70	4.964452e+69	5.222832e+70
0.0063670209554351	-8.545619e+70	-7.456270e+69	2.072122e+71	1.814991e+70	1.890623e+71
0.0063670209554351	-3.302678e+71	-3.122516e+70	9.625376e+71	1.510010e+71	8.115366e+71
0.0063670209554351	-2.004104e+72	-2.845823e+71	4.472925e+72	2.323589e+71	4.240566e+72
0.0063670209554351	-1.520197e+72	1.044327e+71	1.268729e+73	4.823447e+72	7.863841e+72
0.0063670209554351	1.348433e+72	-1.107437e+71	3.330205e+73	1.799946e+73	1.530259e+73
0.0063670209554351	8.062120e+72	-7.233154e+72	8.155913e+73	4.884169e+73	3.271745e+73
0.0063670209554351	1.780110e+74	-9.075850e+72	4.591251e+74	4.075735e+74	5.155157e+73
0.0063670209554351	7.690010e+74	-8.280122e+73	2.408632e+75	1.973317e+75	4.353148e+74
0.0063670209554351	2.510367e+75	-4.459655e+74	8.541253e+75	6.780994e+75	1.760260e+75
0.0063670209554351	5.041689e+75	-2.842052e+75	4.532100e+76	2.770219e+76	1.761881e+76
0.0063670209554351	5.404991e+76	-2.333131e+75	1.811201e+77	1.446099e+77	3.651012e+76
0.0063670209554351	-4.220522e+76	-4.384802e+76	5.358392e+77	2.257144e+77	3.101248e+77
0.0063670209554351	-4.608916e+77	-1.094875e+77	1.592253e+78	3.352348e+77	1.257018e+78
0.0063670209554351	-3.379197e+78	-4.123604e+77	5.639141e+78	-5.596261e+77	6.198767e+78
0.0063670209554351	-1.073084e+79	-3.488145e+77	2.689391e+79	2.716116e+78	2.417780e+79
0.0063670209554351	-5.378474e+79	-4.342815e+78	1.360535e+80	1.424199e+79	1.218115e+80
0.0063670209554351	-1.955888e+80	-1.808397e+79	4.810759e+80	4.494909e+79	4.361268e+80
0.0063670209554351	-7.904759e+80	-6.725681e+79	2.183458e+81	3.012531e+80	1.882205e+81
0.0063670209554351	-3.893301e+81	-3.597043e+80	9.896795e+81	1.055096e+81	8.841698e+81
0.0063670209554351	-5.919475e+81	-6.895441e+80	3.143861e+82	9.799833e+81	2.163878e+82
0.0063670209554351	6.063197e+81	8.041182e+80	7.866454e+82	4.539547e+82	3.326907e+82
0.0063670209554351	1.681491e+82	-1.540684e+82	2.096591e+83	1.216444e+83	8.801461e+82
0.0063670209554351	3.037925e+83	-3.125951e+82	8.965926e+83	7.520887e+83	1.445038e+83
0.0063670209554351	1.863895e+84	-1.425747e+83	5.740417e+84	4.734103e+84	1.006314e+84
0.0063670209554351	4.937189e+84	-1.120232e+84	1.952474e+85	1.469956e+85	4.825181e+84
0.0063670209554351	9.653239e+84	-7.035323e+84	9.747011e+85	5.838829e+85	3.908181e+85
0.0063670209554351	1.511706e+86	5.587741e+84	4.287482e+86	3.655447e+86	6.320349e+85
0.0063670209554351	-1.631724e+86	-1.247630e+86	1.305640e+87	4.896476e+86	8.159924e+86
0.0063670209554351	-8.310039e+86	-2.182031e+86	3.767989e+87	1.052990e+87	2.714998e+87
0.0063670209554351	-6.715379e+87	-9.176011e+86	1.351552e+88	4.238316e+85	1.347314e+88
0.0063670209554351	-2.064931e+88	-4.034906e+86	5.682189e+88	7.761637e+87	4.906025e+88
0.0063670209554351	-1.104227e+89	-8.082047e+87	3.105427e+89	4.484861e+88	2.656941e+89
0.0063670209554351	-4.118865e+89	-4.191258e+88	1.122725e+90	1.494759e+89	9.732489e+89
0.0063670209554351	-1.515447e+90	-9.959607e+88	4.907600e+90	9.383526e+89	3.969247e+90
0.0063670209554351	-7.980133e+90	-7.027836e+89	2.346630e+91	3.753015e+90	1.971328e+91
0.0063670209554351	-1.645891e+91	-1.643970e+90	7.350569e+91	2.029393e+91	5.321176e+91
0.0063670209554351	-1.238448e+90	-3.777575e+89	1.913556e+92	9.443934e+91	9.691624e+91
0.0063670209554351	3.247489e+91	-2.208486e+91	5.431643e+92	3.040570e+92	2.391072e+92
0.0063670209554351	5.579598e+92	-4.879991e+91	1.909954e+93	1.512937e+93	3.970170e+92
0.0063670209554351	3.871355e+93	-3.298274e+92	1.293944e+94	1.034108e+94	2.598365e+93
0.0063670209554351	1.093327e+94	-2.597804e+93	4.603510e+94	3.395082e+94	1.208428e+94
0.0063670209554351	2.410961e+94	-1.502078e+94	2.167710e+95	1.324951e+95	8.427587e+94
0.0063670209554351	3.289477e+95	8.467220e+93	1.028833e+96	8.433640e+95	1.854686e+95
0.0063670209554351	-7.156044e+94	-2.144149e+95	3.319545e+96	1.588212e+96	1.731333e+96
0.0063670209554351	-2.632387e+96	-8.044512e+95	9.430355e+96	2.082791e+96	7.347564e+96
0.0063670209554351	-1.378968e+97	-2.501584e+96	3.160801e+97	2.014323e+96	2.959369e+97
0.0063670209554351	-3.002785e+97	3.833355e+96	1.338445e+98	3.689442e+97	9.695011e+97
0.0063670209554351	-2.623856e+98	-2.748587e+97	7.055750e+98	9.040197e+97	6.151731e+98
0.0063670209554351	-8.869153e+98	-9.713650e+97	2.717946e+99	4.720578e+98	2.245888e+99
0.0063670209554351	-3.073945e+99	-7.878087e+97	1.107520e+100	2.463653e+99	8.611543e+99
0.0063670209554351	-1.517751e+100	-1.099491e+99	5.353569e+100	1.159034e+100	4.194536e+100
0.0063670209554351	-6.232288e+100	-8.558175e+99	1.911055e+101	3.322987e+100	1.578756e+101
0.0063670209554351	-3.850961e+100	-5.355788e+98	4.600638e+101	1.915223e+101	2.685415e+101
0.0063670209554351	4.512168e+100	-2.722066e+100	1.404880e+102	7.475615e+101	6.573182e+101
0.0063670209554351	4.550257e+101	-1.526186e+101	4.213001e+102	2.561526e+102	1.651475e+102
0.0063670209554351	8.323750e+102	-9.399360e+101	2.911483e+103	2.288116e+103	6.233664e+102
0.0063670209554351	3.400630e+103	-3.938547e+102	1.110754e+104	8.954398e+103	2.153138e+103
0.0063670209554351	6.368768e+103	-3.525147e+103	4.871970e+104	3.072862e+104	1.799108e+104
0.0063670209554351	8.041538e+104	4.034445e+103	2.503161e+105	2.055734e+105	4.474265e+104
0.0063670209554351	3.019458e+104	-4.731419e+104	8.221745e+105	4.412818e+105	3.808927e+105
0.0063670209554351	-6.883216e+105	-2.537008e+105	2.388824e+106	5.060903e+105	1.882734e+106
0.0063670209554351	-2.638930e+106	-4.549538e+105	7.501747e+106	1.111943e+106	6.389804e+106
0.0063670209554351	-8.786001e+106	5.933507e+105	3.206283e+107	7.245416e+106	2.481742e+107
0.0063670209554351	-7.060542e+107	-8.186227e+106	1.620374e+108	1.041328e+107	1.516241e+108
0.0063670209554351	-2.172731e+108	-1.804661e+107	6.630484e+108	1.142511e+108	5.487974e+108
0.0063670209554351	-7.744587e+108	-1.256091e+107	2.622598e+109	5.368402e+108	2.085758e+109
0.0063670209554351	-4.127108e+109	-4.161355e+108	1.248704e+110	2.116411e+109	1.037063e+110
0.0063670209554351	-1.646060e+110	-1.724646e+109	4.892324e+110	8.001017e+109	4.092222e+110
0.0063670209554351	-1.967715e+110	-8.395570e+108	1.218776e+111	4.126165e+110	8.061596e+110
0.0063670209554351	3.298736e+110	-1.195161e+109	3.411004e+111	2.035376e+111	1.375629e+111
0.0063670209554351	1.661080e+111	-5.687560e+110	8.451863e+111	5.887011e+111	2.564851e+111
0.0063670209554351	2.196718e+112	-3.168324e+111	7.053889e+112	5.723662e+112	1.330227e+112
0.0063670209554351	9.985482e+112	-6.235434e+111	2.640993e+113	2.319045e+113	3.219481e+112
0.0063670209554351	2.420140e+113	-7.242464e+112	1.127770e+114	8.058992e+113	3.218712e+113
0.0063670209554351	1.133160e+114	-1.851898e+113	5.548178e+114	3.907249e+114	1.640929e+114
0.0063670209554351	2.023350e+114	-1.184494e+114	2.048447e+115	1.226558e+115	8.218885e+114
0.0063670209554351	-1.144030e+115	-5.642945e+114	6.026162e+115	1.869051e+115	4.157111e+115
0.0063670209554351	-5.877661e+115	-1.055763e+115	1.807091e+116	3.157795e+115	1.491312e+116
0.0063670209554351	-2.832056e+116	-7.001640e+114	7.100398e+116	7.181433e+115	6.382255e+116
0.0063670209554351	-1.711828e+117	-1.263537e+116	3.910194e+117	2.432690e+116	3.666925e+117
0.0063670209554351	-6.419178e+117	-5.791835e+116	1.541353e+118	1.287587e+117	1.412594e+118
0.0063670209554351	-2.212883e+118	-9.575283e+116	6.300631e+118	9.374320e+117	5.363199e+118
0.0063670209554351	-1.028264e+119	-1.012984e+118	2.895874e+119	4.196729e+118	2.476201e+119
0.0063670209554351	-4.971835e+119	-5.505054e+118	1.222574e+120	1.141036e+119	1.108471e+120
0.0063670209554351	-5.066256e+119	-1.513699e+117	3.126822e+120	1.056785e+120	2.070037e+120
0.0063670209554351	6.232055e+119	-7.580861e+118	8.703206e+120	4.974809e+120	3.728398e+120
0.0063670209554351	5.491817e+120	-5.559522e+119	2.030096e+121	1.564230e+121	4.658661e+120
0.0063670209554351	5.546708e+121	-6.042588e+120	1.592124e+122	1.350733e+122	2.413910e+121
0.0063670209554351	2.391229e+122	-2.488654e+121	6.538503e+122	5.660481e+122	8.780219e+121
0.0063670209554351	6.169249e+122	-1.875676e+122	2.596939e+123	1.915395e+123	6.815448e+122
0.0063670209554351	2.220908e+123	-6.571034e+122	1.307230e+124	8.757059e+123	4.315243e+123
0.0063670209554351	9.906868e+123	-2.263952e+123	5.120793e+124	3.551083e+124	1.569710e+124
0.0063670209554351	-1.840081e+124	-1.384513e+124	1.446648e+125	5.393157e+124	9.073320e+124
0.0063670209554351	-1.334835e+125	-2.497592e+124	4.340596e+125	8.354625e+124	3.505133e+125
0.0063670209554351	-6.307534e+125	1.459002e+124	1.648224e+126	1.933586e+125	1.454865e+126
0.0063670209554351	-4.292546e+126	-3.373114e+125	8.804344e+126	1.096257e+125	8.694718e+126
0.0063670209554351	-1.655547e+127	-1.506771e+126	3.760734e+127	2.248196e+126	3.535914e+127
0.0063670209554351	-6.114409e+127	-4.926984e+126	1.383367e+128	8.024262e+126	1.303124e+128
0.0063670209554351	-2.296828e+128	-2.034946e+127	6.506773e+128	9.565581e+127	5.550215e+128
0.0063670209554351	-1.446336e+129	-2.024059e+128	2.960070e+129	3.369922e+127	2.926371e+129
0.0063670209554351	-8.496630e+128	1.434000e+128	8.258162e+129	3.279418e+129	4.978744e+129
0.0063670209554351	7.150215e+128	-3.605995e+128	2.156973e+130	1.149989e+130	1.006984e+130
0.0063670209554351	1.142966e+130	-3.428671e+129	5.143645e+130	3.714789e+130	1.428857e+130
0.0063670209554351	1.202327e+131	-1.018836e+130	3.303515e+131	2.854085e+131	4.494301e+130
0.0063670209554351	5.456408e+131	-5.596306e+130	1.604042e+132	1.347662e+132	2.563802e+131
0.0063670209554351	1.593365e+132	-3.620554e+131	5.922260e+132	4.554495e+132	1.367766e+132
0.0063670209554351	4.255012e+132	-1.770782e+132	3.042784e+133	1.946893e+133	1.095891e+133
0.0063670209554351	3.481143e+133	-2.542726e+132	1.135058e+134	9.156435e+133	2.194148e+133
0.0063670209554351	-2.579855e+133	-2.800319e+133	3.635746e+134	1.559887e+134	2.075858e+134
0.0063670209554351	-3.227095e+134	-7.598637e+133	1.050209e+135	2.023951e+134	8.478142e+134
0.0063670209554351	-2.131239e+135	-2.109639e+134	3.879309e+135	-1.915851e+134	4.070894e+135
0.0063670209554351	-7.809771e+135	-3.522421e+134	1.845528e+136	1.417868e+135	1.703741e+136
0.0063670209554351	-3.802105e+136	-3.344887e+135	9.076435e+136	7.361131e+135	8.340322e+136
0.0063670209554351	-1.327325e+137	-1.123471e+136	3.220641e+137	2.829951e+136	2.937646e+137
0.0063670209554351	-5.435327e+137	-4.861061e+136	1.476574e+138	1.947542e+137	1.281820e+138
0.0063670209554351	-2.939971e+138	-3.429666e+137	6.796348e+138	4.582032e+137	6.338145e+138
0.0063670209554351	-3.826409e+138	-3.999228e+137	2.095371e+139	6.650447e+138	1.430327e+139
0.0063670209554351	3.327650e+138	4.699926e+137	5.186599e+139	2.926064e+139	2.260535e+139
0.0063670209554351	4.172926e+138	-1.378033e+139	1.349565e+140	7.165117e+139	6.330532e+139
0.0063670209554351	2.369929e+140	-1.322502e+139	6.310326e+140	5.525092e+140	7.852344e+139
0.0063670209554351	1.225487e+141	-1.113684e+140	3.844909e+141	3.147942e+141	6.969674e+140
0.0063670209554351	3.497797e+141	-7.449680e+140	1.310691e+142	1.005125e+142	3.055659e+141
0.0063670209554351	8.308463e+141	-4.160625e+141	6.768830e+142	4.215261e+142	2.553569e+142
0.0063670209554351	9.796493e+142	2.000593e+141	2.906024e+143	2.432661e+143	4.733626e+142
0.0063670209554351	-1.117209e+143	-8.704977e+142	8.453824e+143	3.109704e+143	5.344121e+143
0.0063670209554351	-5.792692e+143	-1.365877e+143	2.533394e+144	6.874279e+143	1.845966e+144
0.0063670209554351	-4.804105e+144	-6.193122e+143	8.938986e+144	-3.346119e+143	9.273598e+144
0.0063670209554351	-1.539913e+145	-4.504924e+143	3.913094e+145	4.166339e+144	3.496460e+145
0.0063670209554351	-7.582355e+145	-5.357547e+144	2.087752e+146	2.856403e+145	1.802111e+146
0.0063670209554351	-2.917969e+146	-3.010362e+145	7.487887e+146	8.259739e+145	6.661913e+146
0.0063670209554351	-1.060734e+147	-6.720149e+145	3.311476e+147	5.950046e+146	2.716472e+147
0.0063670209554351	-5.698514e+147	-5.534432e+146	1.559552e+148	2.099248e+147	1.349628e+148
