# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e+00
# lRef        : 2.000000e-01
# Aref        : 2.000000e-01
# CofR        : (4.000000e+00 3.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0.0124132     	6.974636e-01	2.782888e-01	3.095909e-03	6.990115e-01	-6.959156e-01
0.0127205     	6.100737e-01	2.396340e-01	-2.438411e-02	5.978817e-01	-6.222658e-01
0.0130314     	5.218128e-01	2.057436e-01	3.960745e-03	5.237931e-01	-5.198324e-01
0.0133469     	5.234178e-01	2.062736e-01	2.612031e-03	5.247238e-01	-5.221118e-01
0.0136678     	5.667459e-01	2.217687e-01	-7.347055e-03	5.630724e-01	-5.704194e-01
0.0139953     	5.441316e-01	2.126026e-01	2.441301e-03	5.453522e-01	-5.429109e-01
0.0143306     	5.304722e-01	2.084420e-01	-2.356717e-03	5.292938e-01	-5.316506e-01
0.0146747     	5.257683e-01	2.072074e-01	-2.667812e-03	5.244344e-01	-5.271022e-01
0.015024      	4.845846e-01	1.931679e-01	-4.770193e-03	4.821995e-01	-4.869697e-01
0.0153789     	4.341686e-01	1.690412e-01	3.350379e-03	4.358438e-01	-4.324934e-01
0.0157405     	4.051848e-01	1.568134e-01	-5.383264e-03	4.024932e-01	-4.078764e-01
0.0161022     	4.207811e-01	1.662340e-01	9.759699e-03	4.256609e-01	-4.159012e-01
0.0164665     	4.198663e-01	1.669173e-01	-1.191020e-02	4.139112e-01	-4.258214e-01
0.0168352     	3.620564e-01	1.412965e-01	-7.118823e-03	3.584970e-01	-3.656158e-01
0.0172101     	4.162019e-01	1.642433e-01	9.581117e-04	4.166810e-01	-4.157229e-01
0.0175933     	4.326454e-01	1.709595e-01	-5.772941e-03	4.297590e-01	-4.355319e-01
0.0179842     	4.408591e-01	1.723773e-01	6.701058e-03	4.442096e-01	-4.375086e-01
0.0183794     	4.258898e-01	1.671867e-01	-6.432788e-03	4.226734e-01	-4.291062e-01
0.0187808     	4.157102e-01	1.645056e-01	-7.698777e-04	4.153252e-01	-4.160951e-01
0.0191901     	4.149713e-01	1.634355e-01	1.547189e-03	4.157449e-01	-4.141977e-01
0.0196093     	4.197490e-01	1.646148e-01	-5.182328e-03	4.171579e-01	-4.223402e-01
0.0200397     	4.454594e-01	1.764213e-01	-1.403224e-02	4.384433e-01	-4.524755e-01
0.0204826     	4.689339e-01	1.858106e-01	-3.937006e-03	4.669654e-01	-4.709024e-01
0.0209399     	4.747217e-01	1.861983e-01	-7.600197e-03	4.709216e-01	-4.785218e-01
0.0214135     	4.636085e-01	1.850725e-01	3.845633e-03	4.655313e-01	-4.616857e-01
0.0219044     	4.777027e-01	1.913149e-01	-7.556560e-04	4.773249e-01	-4.780805e-01
0.0224067     	5.062492e-01	2.016932e-01	-1.117746e-02	5.006605e-01	-5.118380e-01
0.0229209     	5.570392e-01	2.213270e-01	1.448862e-03	5.577637e-01	-5.563148e-01
0.0234481     	5.929643e-01	2.355833e-01	-3.929459e-03	5.909996e-01	-5.949291e-01
0.0239891     	5.807890e-01	2.333773e-01	3.781116e-03	5.826796e-01	-5.788985e-01
0.0245444     	5.898981e-01	2.355374e-01	-1.341002e-02	5.831930e-01	-5.966031e-01
0.0251084     	6.126441e-01	2.436854e-01	-3.669607e-03	6.108093e-01	-6.144789e-01
0.0256768     	6.281484e-01	2.503463e-01	-6.923252e-03	6.246868e-01	-6.316100e-01
0.0262469     	6.288636e-01	2.494233e-01	-9.388376e-03	6.241694e-01	-6.335578e-01
0.026819      	6.291741e-01	2.513599e-01	-1.176252e-02	6.232928e-01	-6.350553e-01
0.0273931     	6.694909e-01	2.656178e-01	-3.045398e-03	6.679682e-01	-6.710136e-01
0.0279693     	6.874435e-01	2.742924e-01	-4.539817e-03	6.851736e-01	-6.897135e-01
0.0285468     	6.957272e-01	2.785100e-01	-1.470258e-03	6.949921e-01	-6.964624e-01
0.0291238     	6.975631e-01	2.806879e-01	-2.241794e-03	6.964422e-01	-6.986840e-01
0.0297005     	6.753366e-01	2.710868e-01	-8.635295e-03	6.710189e-01	-6.796542e-01
0.0302771     	6.788954e-01	2.725064e-01	-5.086726e-03	6.763520e-01	-6.814387e-01
0.0308537     	6.716636e-01	2.691392e-01	-2.658877e-03	6.703342e-01	-6.729930e-01
0.0314304     	6.558458e-01	2.627133e-01	-2.521801e-03	6.545849e-01	-6.571067e-01
0.0320073     	6.542059e-01	2.613995e-01	-4.736608e-03	6.518376e-01	-6.565742e-01
0.0325847     	6.519549e-01	2.604342e-01	-4.304721e-03	6.498025e-01	-6.541073e-01
0.0331626     	6.615413e-01	2.644961e-01	-6.953552e-03	6.580645e-01	-6.650181e-01
0.0337411     	6.670299e-01	2.664384e-01	-4.516391e-03	6.647717e-01	-6.692881e-01
0.0343197     	6.731893e-01	2.687632e-01	-5.416494e-03	6.704810e-01	-6.758975e-01
0.0348985     	6.789129e-01	2.712533e-01	-7.469678e-03	6.751781e-01	-6.826478e-01
0.0354776     	7.055886e-01	2.815803e-01	-6.446130e-03	7.023655e-01	-7.088116e-01
0.036057      	7.290950e-01	2.906644e-01	-6.836705e-03	7.256767e-01	-7.325134e-01
0.0366361     	7.423712e-01	2.961346e-01	-7.691050e-03	7.385257e-01	-7.462167e-01
0.0372109     	7.510125e-01	3.000100e-01	-9.060427e-03	7.464823e-01	-7.555427e-01
0.0377811     	7.637537e-01	3.054083e-01	-7.228581e-03	7.601394e-01	-7.673680e-01
0.0383466     	7.815746e-01	3.127573e-01	-1.040128e-02	7.763739e-01	-7.867752e-01
0.0389071     	7.993831e-01	3.196066e-01	-1.015960e-02	7.943033e-01	-8.044629e-01
0.0394626     	8.098410e-01	3.236998e-01	-9.280498e-03	8.052008e-01	-8.144813e-01
0.040013      	8.149904e-01	3.266649e-01	-1.039193e-02	8.097945e-01	-8.201864e-01
0.0405583     	8.195919e-01	3.289488e-01	-1.053652e-02	8.143237e-01	-8.248602e-01
0.0410987     	8.262906e-01	3.320063e-01	-8.789116e-03	8.218961e-01	-8.306852e-01
0.0416343     	8.309354e-01	3.344388e-01	-8.613399e-03	8.266287e-01	-8.352421e-01
0.042165      	8.347993e-01	3.359323e-01	-8.314653e-03	8.306420e-01	-8.389566e-01
0.0426913     	8.446297e-01	3.394396e-01	-8.131768e-03	8.405639e-01	-8.486956e-01
0.0432132     	8.499187e-01	3.413884e-01	-8.658537e-03	8.455894e-01	-8.542479e-01
0.0437309     	8.494937e-01	3.412290e-01	-8.491971e-03	8.452477e-01	-8.537397e-01
0.0442449     	8.745930e-01	3.513855e-01	-1.067673e-02	8.692546e-01	-8.799314e-01
0.0447553     	9.085622e-01	3.637438e-01	-1.133084e-02	9.028968e-01	-9.142276e-01
0.0452623     	9.203631e-01	3.696119e-01	-8.710593e-03	9.160078e-01	-9.247184e-01
0.0457665     	9.280389e-01	3.727278e-01	-7.896504e-03	9.240907e-01	-9.319872e-01
0.046268      	9.346450e-01	3.757023e-01	-7.991560e-03	9.306492e-01	-9.386408e-01
0.0467657     	9.410038e-01	3.785527e-01	-8.847950e-03	9.365798e-01	-9.454278e-01
0.0472599     	9.489066e-01	3.815351e-01	-9.556977e-03	9.441281e-01	-9.536851e-01
0.0477509     	9.550294e-01	3.838586e-01	-9.343290e-03	9.503578e-01	-9.597011e-01
0.0482389     	9.649463e-01	3.880824e-01	-9.480739e-03	9.602059e-01	-9.696866e-01
0.0487243     	9.723989e-01	3.908585e-01	-8.937070e-03	9.679304e-01	-9.768674e-01
0.0492073     	9.843235e-01	3.956478e-01	-8.349124e-03	9.801490e-01	-9.884981e-01
0.0496884     	9.985125e-01	4.012067e-01	-8.216645e-03	9.944042e-01	-1.002621e+00
0.0501678     	1.002137e+00	4.029085e-01	-1.084336e-02	9.967152e-01	-1.007559e+00
0.0506456     	1.012645e+00	4.069729e-01	-1.006869e-02	1.007610e+00	-1.017679e+00
0.0511204     	1.012423e+00	4.067663e-01	-1.102363e-02	1.006911e+00	-1.017935e+00
0.0515926     	1.014171e+00	4.082505e-01	-1.034948e-02	1.008996e+00	-1.019345e+00
0.0520624     	1.015387e+00	4.088310e-01	-1.108220e-02	1.009845e+00	-1.020928e+00
0.0525301     	1.024910e+00	4.121532e-01	-8.385673e-03	1.020718e+00	-1.029103e+00
0.0529961     	1.046630e+00	4.202532e-01	-1.265040e-02	1.040305e+00	-1.052956e+00
0.0534606     	1.060070e+00	4.252776e-01	-1.286507e-02	1.053637e+00	-1.066502e+00
0.053924      	1.073341e+00	4.311893e-01	-1.205975e-02	1.067312e+00	-1.079371e+00
0.0543865     	1.082866e+00	4.353753e-01	-1.167910e-02	1.077027e+00	-1.088706e+00
0.0548483     	1.095096e+00	4.403597e-01	-1.170587e-02	1.089243e+00	-1.100949e+00
0.0553098     	1.099961e+00	4.423438e-01	-1.131087e-02	1.094306e+00	-1.105617e+00
0.0557711     	1.106570e+00	4.448745e-01	-1.191236e-02	1.100614e+00	-1.112527e+00
0.0562325     	1.114477e+00	4.479348e-01	-1.187167e-02	1.108541e+00	-1.120412e+00
0.0566942     	1.125267e+00	4.523562e-01	-1.251143e-02	1.119011e+00	-1.131523e+00
0.0571565     	1.134700e+00	4.563079e-01	-1.292581e-02	1.128237e+00	-1.141163e+00
0.0576194     	1.142010e+00	4.589534e-01	-1.309472e-02	1.135463e+00	-1.148557e+00
0.0580832     	1.146282e+00	4.609889e-01	-1.181901e-02	1.140373e+00	-1.152192e+00
0.0585479     	1.158062e+00	4.656318e-01	-1.280497e-02	1.151660e+00	-1.164465e+00
0.0590139     	1.169799e+00	4.702117e-01	-1.176240e-02	1.163918e+00	-1.175681e+00
0.0594812     	1.173843e+00	4.729356e-01	-1.321549e-02	1.167235e+00	-1.180451e+00
0.0599498     	1.174163e+00	4.733154e-01	-1.271904e-02	1.167804e+00	-1.180523e+00
0.06042       	1.180913e+00	4.751483e-01	-1.847464e-02	1.171676e+00	-1.190150e+00
0.0608917     	1.188830e+00	4.768980e-01	-9.782532e-03	1.183938e+00	-1.193721e+00
0.061365      	1.188865e+00	4.784392e-01	-1.219516e-02	1.182768e+00	-1.194963e+00
0.0618398     	1.201562e+00	4.841431e-01	-1.250475e-02	1.195309e+00	-1.207814e+00
0.0623164     	1.207142e+00	4.860553e-01	-1.525846e-02	1.199513e+00	-1.214771e+00
0.0627947     	1.210721e+00	4.862493e-01	-1.570608e-02	1.202868e+00	-1.218574e+00
0.0632746     	1.219478e+00	4.896846e-01	-1.584720e-02	1.211554e+00	-1.227401e+00
0.0637564     	1.224731e+00	4.922558e-01	-1.403889e-02	1.217711e+00	-1.231750e+00
0.0642399     	1.233546e+00	4.959113e-01	-1.400640e-02	1.226542e+00	-1.240549e+00
0.0647253     	1.241652e+00	4.989922e-01	-1.543489e-02	1.233935e+00	-1.249369e+00
0.0652123     	1.254082e+00	5.040954e-01	-1.451932e-02	1.246822e+00	-1.261342e+00
0.0657011     	1.259721e+00	5.066276e-01	-1.541390e-02	1.252014e+00	-1.267428e+00
0.0661916     	1.270714e+00	5.109223e-01	-1.599420e-02	1.262717e+00	-1.278711e+00
0.0666838     	1.278900e+00	5.144155e-01	-1.717876e-02	1.270311e+00	-1.287489e+00
0.0671776     	1.291268e+00	5.190124e-01	-1.710949e-02	1.282713e+00	-1.299823e+00
0.0676711     	1.303813e+00	5.242740e-01	-1.273553e-02	1.297445e+00	-1.310180e+00
0.0681629     	1.315150e+00	5.288960e-01	-1.479956e-02	1.307750e+00	-1.322550e+00
0.0686533     	1.318892e+00	5.301447e-01	-2.049534e-02	1.308644e+00	-1.329139e+00
0.0691427     	1.323239e+00	5.318862e-01	-1.683581e-02	1.314821e+00	-1.331657e+00
0.0696313     	1.333414e+00	5.361286e-01	-1.642784e-02	1.325200e+00	-1.341628e+00
0.0701194     	1.346615e+00	5.416316e-01	-1.557851e-02	1.338826e+00	-1.354405e+00
0.0706074     	1.356711e+00	5.458780e-01	-1.566858e-02	1.348877e+00	-1.364545e+00
0.0710957     	1.366215e+00	5.496689e-01	-1.634940e-02	1.358040e+00	-1.374389e+00
0.0715844     	1.376249e+00	5.536297e-01	-1.702294e-02	1.367737e+00	-1.384760e+00
0.0720735     	1.385586e+00	5.577713e-01	-1.812133e-02	1.376526e+00	-1.394647e+00
0.0725625     	1.398337e+00	5.628420e-01	-1.772769e-02	1.389473e+00	-1.407201e+00
0.0730517     	1.410920e+00	5.674937e-01	-1.867000e-02	1.401585e+00	-1.420255e+00
0.0735412     	1.421474e+00	5.713889e-01	-1.970567e-02	1.411621e+00	-1.431327e+00
0.0740304     	1.431791e+00	5.758185e-01	-1.891685e-02	1.422333e+00	-1.441250e+00
0.0745195     	1.445013e+00	5.811492e-01	-1.869305e-02	1.435666e+00	-1.454359e+00
0.0750089     	1.446776e+00	5.825437e-01	-1.855544e-02	1.437499e+00	-1.456054e+00
0.0754989     	1.455009e+00	5.854722e-01	-1.913396e-02	1.445442e+00	-1.464576e+00
0.0759896     	1.462990e+00	5.886185e-01	-1.937559e-02	1.453303e+00	-1.472678e+00
0.0764814     	1.469614e+00	5.912931e-01	-1.981128e-02	1.459708e+00	-1.479520e+00
0.0769745     	1.479579e+00	5.951060e-01	-1.976150e-02	1.469698e+00	-1.489459e+00
0.0774691     	1.492763e+00	5.999615e-01	-1.963737e-02	1.482945e+00	-1.502582e+00
0.0779653     	1.495847e+00	6.025533e-01	-1.961944e-02	1.486037e+00	-1.505656e+00
0.0784633     	1.502851e+00	6.049526e-01	-1.983259e-02	1.492935e+00	-1.512767e+00
0.0789631     	1.508524e+00	6.068634e-01	-2.034758e-02	1.498351e+00	-1.518698e+00
0.0794649     	1.516843e+00	6.102972e-01	-2.067465e-02	1.506506e+00	-1.527180e+00
0.0799688     	1.522960e+00	6.129504e-01	-2.067497e-02	1.512622e+00	-1.533297e+00
0.080475      	1.534688e+00	6.174323e-01	-2.021485e-02	1.524580e+00	-1.544795e+00
0.0809836     	1.541427e+00	6.203647e-01	-2.079970e-02	1.531027e+00	-1.551827e+00
0.0814947     	1.549521e+00	6.237231e-01	-2.093638e-02	1.539053e+00	-1.559989e+00
0.0820082     	1.560047e+00	6.279127e-01	-2.106551e-02	1.549515e+00	-1.570580e+00
0.0825241     	1.571869e+00	6.328685e-01	-2.145007e-02	1.561144e+00	-1.582594e+00
0.0830419     	1.584110e+00	6.372286e-01	-2.010635e-02	1.574057e+00	-1.594163e+00
0.0835599     	1.593275e+00	6.410345e-01	-2.134762e-02	1.582601e+00	-1.603949e+00
0.0840781     	1.603960e+00	6.450209e-01	-2.304728e-02	1.592436e+00	-1.615484e+00
0.0845966     	1.613954e+00	6.496283e-01	-2.328717e-02	1.602311e+00	-1.625598e+00
0.0851153     	1.623924e+00	6.535962e-01	-2.383385e-02	1.612007e+00	-1.635841e+00
0.0856342     	1.630997e+00	6.567853e-01	-2.356639e-02	1.619213e+00	-1.642780e+00
0.0861532     	1.639132e+00	6.593195e-01	-2.388401e-02	1.627190e+00	-1.651074e+00
0.0866724     	1.647162e+00	6.622269e-01	-2.438866e-02	1.634968e+00	-1.659357e+00
0.0871918     	1.655098e+00	6.655373e-01	-2.485898e-02	1.642669e+00	-1.667528e+00
0.0877114     	1.662203e+00	6.685769e-01	-2.413940e-02	1.650133e+00	-1.674272e+00
0.088231      	1.669374e+00	6.717881e-01	-2.372236e-02	1.657513e+00	-1.681236e+00
0.0887509     	1.678330e+00	6.755002e-01	-2.352565e-02	1.666567e+00	-1.690093e+00
0.0892709     	1.688790e+00	6.797618e-01	-2.373325e-02	1.676924e+00	-1.700657e+00
0.089791      	1.698808e+00	6.835496e-01	-2.327065e-02	1.687173e+00	-1.710444e+00
0.0903112     	1.708839e+00	6.872313e-01	-2.305174e-02	1.697313e+00	-1.720365e+00
0.0908315     	1.717279e+00	6.909443e-01	-2.295190e-02	1.705803e+00	-1.728755e+00
0.091352      	1.724797e+00	6.942482e-01	-2.260390e-02	1.713495e+00	-1.736099e+00
0.0918726     	1.735607e+00	6.986663e-01	-2.270124e-02	1.724256e+00	-1.746958e+00
0.0923932     	1.746869e+00	7.030800e-01	-2.416060e-02	1.734789e+00	-1.758950e+00
0.092914      	1.755088e+00	7.061681e-01	-2.493776e-02	1.742619e+00	-1.767557e+00
0.0934349     	1.758675e+00	7.079698e-01	-2.491352e-02	1.746219e+00	-1.771132e+00
0.0939558     	1.766859e+00	7.111104e-01	-2.553710e-02	1.754090e+00	-1.779627e+00
0.0944768     	1.775573e+00	7.144264e-01	-2.633839e-02	1.762404e+00	-1.788743e+00
0.0949979     	1.780737e+00	7.165462e-01	-2.716310e-02	1.767155e+00	-1.794318e+00
0.0955191     	1.788609e+00	7.197209e-01	-2.694380e-02	1.775137e+00	-1.802081e+00
0.0960403     	1.794298e+00	7.220647e-01	-2.699641e-02	1.780800e+00	-1.807796e+00
0.0965616     	1.800877e+00	7.247289e-01	-2.738187e-02	1.787186e+00	-1.814568e+00
0.0970829     	1.808200e+00	7.273562e-01	-2.667853e-02	1.794861e+00	-1.821539e+00
0.0976044     	1.815867e+00	7.308895e-01	-2.680701e-02	1.802464e+00	-1.829271e+00
0.0981258     	1.824056e+00	7.343632e-01	-2.644474e-02	1.810834e+00	-1.837278e+00
0.0986474     	1.830168e+00	7.371985e-01	-2.650862e-02	1.816914e+00	-1.843422e+00
0.0991689     	1.835890e+00	7.393658e-01	-2.769478e-02	1.822043e+00	-1.849738e+00
0.0996905     	1.843295e+00	7.424697e-01	-2.957150e-02	1.828509e+00	-1.858081e+00
0.100212      	1.856079e+00	7.474579e-01	-3.162673e-02	1.840266e+00	-1.871893e+00
0.100734      	1.867835e+00	7.514966e-01	-3.021496e-02	1.852728e+00	-1.882943e+00
0.101256      	1.874345e+00	7.537385e-01	-2.902281e-02	1.859834e+00	-1.888857e+00
0.101777      	1.880777e+00	7.572539e-01	-2.858559e-02	1.866484e+00	-1.895070e+00
0.102299      	1.886845e+00	7.598331e-01	-2.933459e-02	1.872177e+00	-1.901512e+00
0.102821      	1.892144e+00	7.629788e-01	-2.930110e-02	1.877493e+00	-1.906794e+00
0.103343      	1.907733e+00	7.687684e-01	-3.052141e-02	1.892472e+00	-1.922993e+00
0.103865      	1.920573e+00	7.734528e-01	-3.072760e-02	1.905209e+00	-1.935937e+00
0.104387      	1.931089e+00	7.766669e-01	-3.039564e-02	1.915892e+00	-1.946287e+00
0.104909      	1.938526e+00	7.795803e-01	-3.013416e-02	1.923459e+00	-1.953593e+00
0.105431      	1.947583e+00	7.833723e-01	-3.109294e-02	1.932036e+00	-1.963129e+00
0.105953      	1.954812e+00	7.865958e-01	-3.215653e-02	1.938734e+00	-1.970890e+00
0.106475      	1.963288e+00	7.901783e-01	-3.186957e-02	1.947353e+00	-1.979223e+00
0.106998      	1.970025e+00	7.932311e-01	-3.130749e-02	1.954372e+00	-1.985679e+00
0.10752       	1.978168e+00	7.964874e-01	-3.128484e-02	1.962526e+00	-1.993811e+00
0.108042      	1.984237e+00	7.990644e-01	-3.157914e-02	1.968448e+00	-2.000027e+00
0.108565      	1.995194e+00	8.030814e-01	-3.186388e-02	1.979262e+00	-2.011126e+00
0.109087      	2.005245e+00	8.068953e-01	-3.193499e-02	1.989278e+00	-2.021213e+00
0.109609      	2.013726e+00	8.101239e-01	-3.192943e-02	1.997762e+00	-2.029691e+00
0.110132      	2.019553e+00	8.125537e-01	-3.202152e-02	2.003542e+00	-2.035564e+00
0.110654      	2.028169e+00	8.159750e-01	-3.242337e-02	2.011957e+00	-2.044380e+00
0.111177      	2.037377e+00	8.195914e-01	-3.260371e-02	2.021075e+00	-2.053679e+00
0.111699      	2.044881e+00	8.226768e-01	-3.280574e-02	2.028478e+00	-2.061284e+00
0.112222      	2.053458e+00	8.263516e-01	-3.292619e-02	2.036995e+00	-2.069921e+00
0.112745      	2.058754e+00	8.285655e-01	-3.377302e-02	2.041868e+00	-2.075641e+00
0.113267      	2.067357e+00	8.320217e-01	-3.412734e-02	2.050294e+00	-2.084421e+00
0.11379       	2.076133e+00	8.358540e-01	-3.402749e-02	2.059119e+00	-2.093147e+00
0.114313      	2.084801e+00	8.393526e-01	-3.433840e-02	2.067632e+00	-2.101971e+00
0.114836      	2.093364e+00	8.425550e-01	-3.449100e-02	2.076118e+00	-2.110609e+00
0.115358      	2.102249e+00	8.458211e-01	-3.487230e-02	2.084813e+00	-2.119685e+00
0.115881      	2.110300e+00	8.493248e-01	-3.451925e-02	2.093041e+00	-2.127560e+00
0.116404      	2.117704e+00	8.524810e-01	-3.510608e-02	2.100151e+00	-2.135257e+00
0.116927      	2.125990e+00	8.557660e-01	-3.517919e-02	2.108401e+00	-2.143580e+00
0.11745       	2.134905e+00	8.589327e-01	-3.496442e-02	2.117423e+00	-2.152387e+00
0.117974      	2.144100e+00	8.624690e-01	-3.524141e-02	2.126480e+00	-2.161721e+00
0.118497      	2.151923e+00	8.659033e-01	-3.603207e-02	2.133907e+00	-2.169939e+00
0.11902       	2.158909e+00	8.685739e-01	-3.570613e-02	2.141056e+00	-2.176762e+00
0.119543      	2.169126e+00	8.723281e-01	-3.529485e-02	2.151478e+00	-2.186773e+00
0.120067      	2.178472e+00	8.761481e-01	-3.506220e-02	2.160941e+00	-2.196003e+00
0.12059       	2.183317e+00	8.785911e-01	-3.491231e-02	2.165861e+00	-2.200773e+00
0.121113      	2.189920e+00	8.812441e-01	-3.469995e-02	2.172570e+00	-2.207270e+00
0.121637      	2.199102e+00	8.848233e-01	-3.507298e-02	2.181565e+00	-2.216638e+00
0.12216       	2.205861e+00	8.877529e-01	-3.475876e-02	2.188482e+00	-2.223241e+00
0.122684      	2.213649e+00	8.903633e-01	-3.523424e-02	2.196032e+00	-2.231266e+00
0.123208      	2.220772e+00	8.930242e-01	-3.569009e-02	2.202927e+00	-2.238617e+00
0.123731      	2.230503e+00	8.968290e-01	-3.575808e-02	2.212624e+00	-2.248382e+00
0.124255      	2.237663e+00	9.000014e-01	-3.685510e-02	2.219236e+00	-2.256091e+00
0.124779      	2.243846e+00	9.027580e-01	-3.698567e-02	2.225353e+00	-2.262339e+00
0.125303      	2.253104e+00	9.064540e-01	-3.723661e-02	2.234486e+00	-2.271722e+00
0.125827      	2.260618e+00	9.093017e-01	-3.796358e-02	2.241636e+00	-2.279600e+00
0.126351      	2.269405e+00	9.128465e-01	-3.801501e-02	2.250398e+00	-2.288413e+00
0.126875      	2.277817e+00	9.163382e-01	-3.802339e-02	2.258805e+00	-2.296828e+00
0.127399      	2.284762e+00	9.188523e-01	-3.892789e-02	2.265298e+00	-2.304226e+00
0.127923      	2.290928e+00	9.211317e-01	-3.909603e-02	2.271380e+00	-2.310476e+00
0.128447      	2.299154e+00	9.242935e-01	-4.089056e-02	2.278708e+00	-2.319599e+00
