# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e-01
# Aref        : 1.000000e-01
# CofR        : (1.500000e+00 1.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0.00525       	-4.079361e-01	-1.038571e-01	5.500810e-03	-4.051857e-01	4.106865e-01
0.0055        	3.824636e-01	7.244374e-02	4.230208e-03	3.845787e-01	-3.803485e-01
0.00575       	1.241013e+00	2.549316e-01	1.646833e-03	1.241836e+00	-1.240189e+00
0.006         	1.540193e+00	3.171320e-01	-1.263460e-03	1.539562e+00	-1.540825e+00
0.00625       	1.431789e+00	2.911060e-01	-3.907591e-04	1.431593e+00	-1.431984e+00
0.0065        	1.288565e+00	2.609521e-01	-8.744099e-04	1.288127e+00	-1.289002e+00
0.00675       	1.172014e+00	2.369733e-01	-1.388227e-03	1.171320e+00	-1.172708e+00
0.007         	1.050921e+00	2.125292e-01	-1.950548e-03	1.049945e+00	-1.051896e+00
0.00725       	9.312916e-01	1.887298e-01	-2.744565e-04	9.311544e-01	-9.314289e-01
0.0075        	8.085363e-01	1.635818e-01	-1.340283e-04	8.084693e-01	-8.086033e-01
0.00775       	7.702380e-01	1.557899e-01	-5.568114e-04	7.699596e-01	-7.705164e-01
0.008         	7.432736e-01	1.500173e-01	-1.018788e-03	7.427642e-01	-7.437830e-01
0.00825       	7.155687e-01	1.443234e-01	-3.873855e-04	7.153751e-01	-7.157624e-01
0.0085        	7.116371e-01	1.436656e-01	-8.001370e-07	7.116367e-01	-7.116375e-01
0.00875       	6.997966e-01	1.414032e-01	-2.218309e-04	6.996857e-01	-6.999076e-01
0.009         	6.883257e-01	1.389410e-01	-8.370163e-04	6.879072e-01	-6.887442e-01
0.00925       	6.732944e-01	1.363127e-01	-5.869484e-04	6.730009e-01	-6.735878e-01
0.0095        	6.069385e-01	1.229068e-01	-1.273019e-03	6.063020e-01	-6.075750e-01
0.00975       	5.551543e-01	1.123276e-01	1.246096e-04	5.552166e-01	-5.550920e-01
0.01          	5.107517e-01	1.033185e-01	-3.346103e-04	5.105844e-01	-5.109190e-01
0.01025       	4.710244e-01	9.516353e-02	3.046571e-04	4.711767e-01	-4.708721e-01
0.0105        	4.377938e-01	8.829189e-02	1.155288e-04	4.378516e-01	-4.377361e-01
0.01075       	4.110766e-01	8.274229e-02	-4.961738e-04	4.108286e-01	-4.113247e-01
0.011         	4.013940e-01	8.073244e-02	-1.119138e-03	4.008345e-01	-4.019536e-01
0.01125       	3.907939e-01	7.846633e-02	-7.647667e-04	3.904115e-01	-3.911762e-01
0.0115        	3.853482e-01	7.738294e-02	-6.342391e-04	3.850311e-01	-3.856653e-01
0.01175       	3.801618e-01	7.624547e-02	-3.847413e-04	3.799694e-01	-3.803542e-01
0.012         	3.770493e-01	7.565289e-02	-2.906337e-04	3.769040e-01	-3.771947e-01
0.01225       	3.732560e-01	7.490525e-02	-1.763480e-04	3.731678e-01	-3.733442e-01
0.0125        	3.710831e-01	7.450609e-02	-6.649870e-04	3.707507e-01	-3.714156e-01
0.01275       	3.677914e-01	7.407750e-02	-2.838065e-04	3.676495e-01	-3.679333e-01
0.013         	3.683829e-01	7.392464e-02	-4.433728e-04	3.681613e-01	-3.686046e-01
0.01325       	3.729956e-01	7.469302e-02	-5.488715e-04	3.727211e-01	-3.732700e-01
0.0135        	3.781851e-01	7.572033e-02	-3.903727e-04	3.779900e-01	-3.783803e-01
0.01375       	3.895094e-01	7.799064e-02	-5.813019e-04	3.892187e-01	-3.898000e-01
0.014         	3.951275e-01	7.909223e-02	-2.431269e-04	3.950059e-01	-3.952491e-01
0.01425       	3.969450e-01	7.943816e-02	1.271775e-03	3.975809e-01	-3.963092e-01
0.0145        	3.968454e-01	7.940631e-02	-4.667079e-04	3.966121e-01	-3.970788e-01
0.01475       	4.020619e-01	8.042829e-02	-2.500036e-04	4.019369e-01	-4.021869e-01
0.015         	4.062352e-01	8.125741e-02	-3.229699e-04	4.060738e-01	-4.063967e-01
0.01525       	4.094657e-01	8.189845e-02	1.785453e-05	4.094746e-01	-4.094567e-01
0.0155        	4.133110e-01	8.268287e-02	1.084275e-04	4.133652e-01	-4.132568e-01
0.01575       	4.193985e-01	8.389646e-02	7.780507e-05	4.194374e-01	-4.193596e-01
0.016         	4.233631e-01	8.469944e-02	-1.041394e-04	4.233110e-01	-4.234151e-01
0.01625       	4.272539e-01	8.548807e-02	-1.687933e-04	4.271695e-01	-4.273383e-01
0.0165        	4.314837e-01	8.633939e-02	-2.826075e-04	4.313424e-01	-4.316250e-01
0.01675       	4.361639e-01	8.727892e-02	-3.118374e-04	4.360080e-01	-4.363198e-01
0.017         	4.392719e-01	8.790993e-02	-3.370925e-04	4.391034e-01	-4.394405e-01
0.01725       	4.412312e-01	8.832139e-02	-3.730025e-04	4.410447e-01	-4.414177e-01
0.0175        	4.454365e-01	8.917408e-02	-4.275048e-04	4.452227e-01	-4.456502e-01
0.01775       	4.501736e-01	9.013362e-02	-4.565968e-04	4.499453e-01	-4.504019e-01
0.018         	4.502597e-01	9.016350e-02	-4.534237e-04	4.500330e-01	-4.504864e-01
0.01825       	4.518083e-01	9.048220e-02	-4.030253e-04	4.516068e-01	-4.520098e-01
0.0185        	4.546638e-01	9.109296e-02	-3.323230e-04	4.544977e-01	-4.548300e-01
0.01875       	4.555537e-01	9.140035e-02	-3.604369e-04	4.553735e-01	-4.557339e-01
0.019         	4.593644e-01	9.233364e-02	-4.872482e-04	4.591208e-01	-4.596080e-01
0.01925       	4.668283e-01	9.398530e-02	-5.795636e-04	4.665385e-01	-4.671181e-01
0.0195        	4.709504e-01	9.478894e-02	-6.208983e-04	4.706400e-01	-4.712609e-01
0.01975       	4.706748e-01	9.467317e-02	-6.733313e-04	4.703382e-01	-4.710115e-01
0.02          	4.741388e-01	9.526871e-02	-6.307831e-04	4.738234e-01	-4.744542e-01
0.02025       	4.782844e-01	9.599590e-02	-6.477703e-04	4.779605e-01	-4.786083e-01
0.0205        	4.827589e-01	9.680633e-02	-6.711042e-04	4.824234e-01	-4.830945e-01
0.02075       	4.850311e-01	9.722116e-02	-6.438628e-04	4.847092e-01	-4.853530e-01
0.021         	4.856816e-01	9.735124e-02	-6.054586e-04	4.853789e-01	-4.859843e-01
0.02125       	4.876432e-01	9.771444e-02	-5.836684e-04	4.873513e-01	-4.879350e-01
0.0215        	4.916254e-01	9.849804e-02	-6.142056e-04	4.913183e-01	-4.919325e-01
0.02175       	4.943364e-01	9.903314e-02	-6.498590e-04	4.940115e-01	-4.946613e-01
0.022         	4.961840e-01	9.939122e-02	-6.579752e-04	4.958550e-01	-4.965130e-01
0.02225       	4.987092e-01	9.988592e-02	-6.210554e-04	4.983987e-01	-4.990197e-01
0.0225        	4.998167e-01	1.000945e-01	-6.775799e-04	4.994779e-01	-5.001555e-01
0.02275       	5.015972e-01	1.004472e-01	-6.381634e-04	5.012781e-01	-5.019162e-01
0.023         	5.055330e-01	1.012278e-01	-6.367318e-04	5.052146e-01	-5.058514e-01
0.02325       	5.077481e-01	1.016632e-01	-5.841264e-04	5.074560e-01	-5.080402e-01
0.0235        	5.098708e-01	1.020788e-01	-5.906352e-04	5.095755e-01	-5.101661e-01
0.02375       	5.109886e-01	1.022978e-01	-5.837062e-04	5.106968e-01	-5.112805e-01
0.024         	5.114427e-01	1.023824e-01	-4.727836e-04	5.112063e-01	-5.116791e-01
0.02425       	5.156759e-01	1.031993e-01	-6.033855e-04	5.153742e-01	-5.159776e-01
0.0245        	5.220472e-01	1.046962e-01	-5.164020e-05	5.220214e-01	-5.220730e-01
0.02475       	5.295050e-01	1.057638e-01	-9.432747e-04	5.290333e-01	-5.299766e-01
0.025         	5.295724e-01	1.062975e-01	-2.105895e-04	5.294671e-01	-5.296777e-01
0.02525       	5.294574e-01	1.056734e-01	-9.548076e-04	5.289800e-01	-5.299348e-01
0.0255        	5.317069e-01	1.066438e-01	-2.953646e-04	5.315592e-01	-5.318546e-01
0.02575       	5.380415e-01	1.075686e-01	-7.477949e-04	5.376676e-01	-5.384154e-01
0.026         	5.379546e-01	1.077396e-01	-4.416956e-04	5.377338e-01	-5.381755e-01
0.02625       	5.442591e-01	1.089009e-01	-6.994100e-04	5.439094e-01	-5.446088e-01
0.0265        	5.442761e-01	1.089584e-01	-3.992177e-04	5.440765e-01	-5.444757e-01
0.02675       	5.474238e-01	1.095618e-01	-6.384147e-04	5.471046e-01	-5.477430e-01
0.027         	5.521771e-01	1.104979e-01	-3.670778e-04	5.519935e-01	-5.523606e-01
0.02725       	5.540283e-01	1.108524e-01	-6.052662e-04	5.537256e-01	-5.543309e-01
0.0275        	5.595045e-01	1.119398e-01	-3.840719e-04	5.593125e-01	-5.596965e-01
0.02775       	5.612368e-01	1.123132e-01	-5.461936e-04	5.609637e-01	-5.615099e-01
0.028         	5.651266e-01	1.130603e-01	-4.628523e-04	5.648952e-01	-5.653581e-01
0.02825       	5.697287e-01	1.140026e-01	-4.662366e-04	5.694956e-01	-5.699619e-01
0.0285        	5.730006e-01	1.146716e-01	-3.118445e-04	5.728447e-01	-5.731566e-01
0.02875       	5.763592e-01	1.153740e-01	-3.574528e-04	5.761805e-01	-5.765380e-01
0.029         	5.814764e-01	1.164011e-01	-3.210657e-04	5.813159e-01	-5.816370e-01
0.02925       	5.840909e-01	1.169110e-01	-4.667366e-04	5.838575e-01	-5.843243e-01
0.0295        	5.868190e-01	1.174102e-01	-4.974405e-04	5.865703e-01	-5.870677e-01
0.02975       	5.903424e-01	1.181329e-01	-4.359246e-04	5.901244e-01	-5.905604e-01
0.03          	5.947981e-01	1.190510e-01	-4.526305e-04	5.945717e-01	-5.950244e-01
0.03025       	5.992135e-01	1.199189e-01	-5.111144e-04	5.989579e-01	-5.994690e-01
0.0305        	6.047576e-01	1.210520e-01	-4.395285e-04	6.045378e-01	-6.049773e-01
0.03075       	6.023096e-01	1.205090e-01	-4.609592e-04	6.020791e-01	-6.025401e-01
0.031         	6.036449e-01	1.207786e-01	-3.910414e-04	6.034494e-01	-6.038405e-01
0.03125       	6.070033e-01	1.215794e-01	-5.069921e-04	6.067498e-01	-6.072568e-01
0.0315        	6.127816e-01	1.227315e-01	-3.897431e-04	6.125868e-01	-6.129765e-01
0.03175       	6.179792e-01	1.237149e-01	-5.735304e-04	6.176924e-01	-6.182659e-01
0.032         	6.227265e-01	1.246552e-01	-5.587552e-04	6.224471e-01	-6.230059e-01
0.03225       	6.262137e-01	1.253452e-01	-4.662161e-04	6.259806e-01	-6.264469e-01
0.0325        	6.270187e-01	1.255229e-01	-4.485119e-04	6.267944e-01	-6.272429e-01
0.03275       	6.298012e-01	1.260768e-01	-4.474635e-04	6.295775e-01	-6.300250e-01
0.033         	6.326055e-01	1.266096e-01	-4.600545e-04	6.323754e-01	-6.328355e-01
0.03325       	6.353538e-01	1.272544e-01	-4.663779e-04	6.351206e-01	-6.355870e-01
0.0335        	6.399140e-01	1.281530e-01	-4.847900e-04	6.396716e-01	-6.401564e-01
0.03375       	6.515358e-01	1.305979e-01	-4.361058e-04	6.513178e-01	-6.517539e-01
0.034         	6.572083e-01	1.314351e-01	-6.088103e-04	6.569039e-01	-6.575127e-01
0.03425       	6.545229e-01	1.310429e-01	-4.948723e-04	6.542755e-01	-6.547703e-01
0.0345        	6.600245e-01	1.321969e-01	-4.151949e-04	6.598169e-01	-6.602321e-01
0.03475       	6.642806e-01	1.329737e-01	-4.733909e-04	6.640439e-01	-6.645173e-01
0.035         	6.665026e-01	1.334450e-01	-4.803733e-04	6.662624e-01	-6.667428e-01
0.03525       	6.717291e-01	1.345137e-01	-4.943211e-04	6.714820e-01	-6.719763e-01
0.0355        	6.752807e-01	1.350249e-01	-4.571463e-04	6.750521e-01	-6.755093e-01
0.03575       	6.745665e-01	1.352546e-01	-3.495798e-04	6.743917e-01	-6.747413e-01
0.036         	6.849651e-01	1.369242e-01	-6.134206e-04	6.846584e-01	-6.852718e-01
0.03625       	6.821353e-01	1.369089e-01	-4.954693e-04	6.818875e-01	-6.823830e-01
0.0365        	6.928932e-01	1.384469e-01	-6.390327e-04	6.925737e-01	-6.932127e-01
0.03675       	6.885105e-01	1.380001e-01	-3.055764e-04	6.883577e-01	-6.886633e-01
0.037         	6.945912e-01	1.389818e-01	-5.306429e-04	6.943259e-01	-6.948566e-01
0.03725       	6.953621e-01	1.391957e-01	-6.233085e-04	6.950505e-01	-6.956738e-01
0.0375        	6.986179e-01	1.399255e-01	-4.946116e-04	6.983705e-01	-6.988652e-01
0.03775       	7.027127e-01	1.407734e-01	-4.878881e-04	7.024687e-01	-7.029566e-01
0.038         	7.114597e-01	1.425129e-01	-4.744188e-04	7.112225e-01	-7.116969e-01
0.03825       	7.164146e-01	1.436106e-01	-5.592644e-04	7.161349e-01	-7.166942e-01
0.0385        	7.223057e-01	1.442428e-01	-6.044072e-04	7.220035e-01	-7.226079e-01
0.03875       	7.165846e-01	1.436695e-01	-4.079516e-04	7.163806e-01	-7.167886e-01
0.039         	7.231797e-01	1.448357e-01	-4.361254e-04	7.229616e-01	-7.233977e-01
0.03925       	7.291066e-01	1.459548e-01	-4.554915e-04	7.288788e-01	-7.293343e-01
0.0395        	7.319825e-01	1.465942e-01	-4.159813e-04	7.317745e-01	-7.321905e-01
0.03975       	7.358517e-01	1.473245e-01	-4.096639e-04	7.356469e-01	-7.360566e-01
0.04          	7.385679e-01	1.478682e-01	-4.031478e-04	7.383664e-01	-7.387695e-01
0.04025       	7.434328e-01	1.490089e-01	-4.349189e-04	7.432153e-01	-7.436502e-01
0.0405        	7.521449e-01	1.505704e-01	-5.018321e-04	7.518940e-01	-7.523958e-01
0.04075       	7.544388e-01	1.509988e-01	-4.691653e-04	7.542042e-01	-7.546734e-01
0.041         	7.557121e-01	1.513281e-01	-3.720391e-04	7.555261e-01	-7.558981e-01
0.04125       	7.624930e-01	1.529970e-01	-3.175269e-04	7.623343e-01	-7.626518e-01
0.0415        	7.714033e-01	1.538713e-01	-4.980169e-04	7.711543e-01	-7.716523e-01
0.04175       	7.678906e-01	1.548359e-01	-4.891719e-04	7.676460e-01	-7.681352e-01
0.042         	7.803037e-01	1.547697e-01	-3.328612e-04	7.801372e-01	-7.804701e-01
0.04225       	7.693266e-01	1.557004e-01	-3.634072e-04	7.691449e-01	-7.695083e-01
0.0425        	7.923749e-01	1.568512e-01	-5.430674e-04	7.921033e-01	-7.926464e-01
0.04275       	7.791869e-01	1.583004e-01	-4.453868e-04	7.789642e-01	-7.794096e-01
0.043         	8.054862e-01	1.590834e-01	-4.730457e-04	8.052497e-01	-8.057227e-01
0.04325       	7.913553e-01	1.599911e-01	-4.592763e-04	7.911257e-01	-7.915849e-01
0.0435        	8.063335e-01	1.607117e-01	5.742067e-06	8.063364e-01	-8.063307e-01
0.04375       	8.056300e-01	1.616923e-01	-8.297702e-04	8.052151e-01	-8.060449e-01
0.044         	8.141041e-01	1.629815e-01	2.485860e-04	8.142284e-01	-8.139798e-01
0.04425       	8.175013e-01	1.636180e-01	-1.429584e-03	8.167865e-01	-8.182161e-01
0.0445        	8.170052e-01	1.635624e-01	3.761592e-04	8.171933e-01	-8.168171e-01
0.04475       	8.223095e-01	1.646102e-01	-8.316250e-04	8.218937e-01	-8.227253e-01
0.045         	8.241512e-01	1.650190e-01	-2.967213e-04	8.240028e-01	-8.242995e-01
0.04525       	8.294058e-01	1.662003e-01	-3.784756e-04	8.292166e-01	-8.295950e-01
0.0455        	8.379298e-01	1.678806e-01	-4.943031e-04	8.376827e-01	-8.381770e-01
0.04575       	8.437288e-01	1.689466e-01	-4.608903e-04	8.434984e-01	-8.439593e-01
0.046         	8.480876e-01	1.698298e-01	-4.397008e-04	8.478678e-01	-8.483075e-01
0.04625       	8.523332e-01	1.706766e-01	-4.520240e-04	8.521072e-01	-8.525592e-01
0.0465        	8.569309e-01	1.715961e-01	-4.641116e-04	8.566988e-01	-8.571629e-01
0.04675       	8.610855e-01	1.724192e-01	-4.460807e-04	8.608624e-01	-8.613085e-01
0.047         	8.664255e-01	1.734727e-01	-4.318589e-04	8.662095e-01	-8.666414e-01
0.04725       	8.690286e-01	1.740057e-01	-3.374757e-04	8.688598e-01	-8.691973e-01
0.0475        	8.744723e-01	1.751984e-01	-3.662140e-04	8.742892e-01	-8.746554e-01
0.04775       	8.800447e-01	1.760860e-01	-3.950460e-04	8.798472e-01	-8.802422e-01
0.048         	8.810279e-01	1.765403e-01	-5.607629e-04	8.807475e-01	-8.813083e-01
0.04825       	8.880067e-01	1.779057e-01	-4.468832e-04	8.877833e-01	-8.882301e-01
0.0485        	8.934853e-01	1.789028e-01	-4.978723e-04	8.932363e-01	-8.937342e-01
0.04875       	8.969495e-01	1.795941e-01	-5.192979e-04	8.966899e-01	-8.972092e-01
0.049         	9.008840e-01	1.804710e-01	-3.213612e-04	9.007233e-01	-9.010447e-01
0.04925       	9.095313e-01	1.821644e-01	-4.549943e-04	9.093038e-01	-9.097588e-01
0.0495        	9.153924e-01	1.832855e-01	-3.755481e-04	9.152046e-01	-9.155802e-01
0.04975       	9.169572e-01	1.834122e-01	-3.251329e-04	9.167946e-01	-9.171197e-01
0.05          	9.187914e-01	1.840610e-01	-4.817717e-04	9.185505e-01	-9.190322e-01
0.05025       	9.243308e-01	1.850923e-01	-4.475914e-04	9.241070e-01	-9.245546e-01
0.0505        	9.286098e-01	1.859250e-01	-3.932904e-04	9.284132e-01	-9.288065e-01
0.05075       	9.335354e-01	1.869506e-01	-3.244709e-04	9.333732e-01	-9.336976e-01
0.051         	9.382800e-01	1.878888e-01	-3.279257e-04	9.381160e-01	-9.384440e-01
0.05125       	9.431647e-01	1.888937e-01	-4.632220e-04	9.429331e-01	-9.433963e-01
0.0515        	9.488638e-01	1.900181e-01	-4.452130e-04	9.486412e-01	-9.490864e-01
0.05175       	9.535755e-01	1.909360e-01	-4.980614e-04	9.533265e-01	-9.538246e-01
0.052         	9.594626e-01	1.921659e-01	-3.979969e-04	9.592636e-01	-9.596616e-01
0.05225       	9.655989e-01	1.933835e-01	-4.778039e-04	9.653600e-01	-9.658378e-01
0.0525        	9.706867e-01	1.941937e-01	-4.246896e-04	9.704744e-01	-9.708990e-01
0.05275       	9.722914e-01	1.947704e-01	-3.889269e-04	9.720970e-01	-9.724859e-01
0.053         	9.781064e-01	1.958638e-01	-4.731352e-04	9.778698e-01	-9.783430e-01
0.05325       	9.843988e-01	1.971450e-01	-4.402877e-04	9.841787e-01	-9.846189e-01
0.0535        	9.889253e-01	1.980618e-01	-4.444387e-04	9.887031e-01	-9.891475e-01
0.05375       	9.945327e-01	1.991664e-01	-4.635863e-04	9.943009e-01	-9.947645e-01
0.054         	1.000312e+00	2.003516e-01	-4.515826e-04	1.000086e+00	-1.000538e+00
0.05425       	1.005110e+00	2.013062e-01	-5.248471e-04	1.004847e+00	-1.005372e+00
0.0545        	1.012009e+00	2.026628e-01	-4.545717e-04	1.011782e+00	-1.012236e+00
0.05475       	1.017416e+00	2.036411e-01	-4.396400e-04	1.017196e+00	-1.017636e+00
0.055         	1.021049e+00	2.044643e-01	-4.768676e-04	1.020811e+00	-1.021287e+00
0.05525       	1.026522e+00	2.055826e-01	-4.613289e-04	1.026291e+00	-1.026752e+00
0.0555        	1.032082e+00	2.066690e-01	-4.434572e-04	1.031860e+00	-1.032304e+00
0.05575       	1.036473e+00	2.075033e-01	-4.562912e-04	1.036245e+00	-1.036701e+00
0.056         	1.041095e+00	2.085366e-01	-4.746786e-04	1.040858e+00	-1.041333e+00
0.05625       	1.046507e+00	2.095743e-01	-4.687199e-04	1.046273e+00	-1.046742e+00
0.0565        	1.051570e+00	2.105578e-01	-5.108119e-04	1.051315e+00	-1.051826e+00
0.05675       	1.059815e+00	2.123065e-01	-2.008264e-04	1.059714e+00	-1.059915e+00
0.057         	1.068798e+00	2.140862e-01	-1.688223e-04	1.068714e+00	-1.068883e+00
0.05725       	1.074571e+00	2.151376e-01	-4.231605e-04	1.074360e+00	-1.074783e+00
0.0575        	1.078500e+00	2.160090e-01	-5.600398e-04	1.078220e+00	-1.078780e+00
0.05775       	1.085129e+00	2.172903e-01	-4.116832e-04	1.084923e+00	-1.085335e+00
0.058         	1.090560e+00	2.183560e-01	-4.797840e-04	1.090320e+00	-1.090799e+00
0.05825       	1.095423e+00	2.193755e-01	-5.420963e-04	1.095152e+00	-1.095694e+00
0.0585        	1.101529e+00	2.205865e-01	-4.168115e-04	1.101320e+00	-1.101737e+00
0.05875       	1.107531e+00	2.217757e-01	-4.183957e-04	1.107322e+00	-1.107740e+00
0.059         	1.113567e+00	2.229811e-01	-4.363654e-04	1.113349e+00	-1.113786e+00
0.05925       	1.118216e+00	2.239212e-01	-4.720186e-04	1.117980e+00	-1.118452e+00
0.0595        	1.123996e+00	2.250785e-01	-5.042612e-04	1.123744e+00	-1.124248e+00
0.05975       	1.129778e+00	2.262053e-01	-4.884586e-04	1.129533e+00	-1.130022e+00
0.06          	1.134680e+00	2.271533e-01	-4.601726e-04	1.134450e+00	-1.134910e+00
0.06025       	1.137318e+00	2.276672e-01	-5.558647e-04	1.137040e+00	-1.137596e+00
0.0605        	1.141882e+00	2.286564e-01	-5.025420e-04	1.141630e+00	-1.142133e+00
0.06075       	1.148672e+00	2.300564e-01	-4.620755e-04	1.148441e+00	-1.148903e+00
0.061         	1.156480e+00	2.315084e-01	-4.984964e-04	1.156230e+00	-1.156729e+00
0.06125       	1.155950e+00	2.313133e-01	-3.864045e-04	1.155757e+00	-1.156143e+00
0.0615        	1.162064e+00	2.327336e-01	-5.447641e-04	1.161792e+00	-1.162337e+00
0.06175       	1.169820e+00	2.342438e-01	-3.617929e-04	1.169639e+00	-1.170001e+00
0.062         	1.174348e+00	2.351321e-01	-3.910943e-04	1.174153e+00	-1.174544e+00
0.06225       	1.179386e+00	2.362126e-01	-4.975263e-04	1.179137e+00	-1.179634e+00
0.0625        	1.188453e+00	2.380289e-01	-3.621685e-04	1.188272e+00	-1.188634e+00
0.06275       	1.195302e+00	2.393380e-01	-4.476654e-04	1.195078e+00	-1.195526e+00
0.063         	1.200860e+00	2.404369e-01	-4.350294e-04	1.200643e+00	-1.201078e+00
0.06325       	1.206121e+00	2.414875e-01	-4.347770e-04	1.205903e+00	-1.206338e+00
0.0635        	1.211198e+00	2.425081e-01	-4.387204e-04	1.210979e+00	-1.211418e+00
0.06375       	1.217083e+00	2.436881e-01	-4.175436e-04	1.216875e+00	-1.217292e+00
0.064         	1.222910e+00	2.448971e-01	-3.603446e-04	1.222730e+00	-1.223090e+00
0.06425       	1.229073e+00	2.462194e-01	-3.926201e-04	1.228877e+00	-1.229270e+00
0.0645        	1.236958e+00	2.477149e-01	-3.947247e-04	1.236760e+00	-1.237155e+00
0.06475       	1.244282e+00	2.490883e-01	-4.180518e-04	1.244073e+00	-1.244491e+00
0.065         	1.251961e+00	2.506553e-01	-4.109867e-04	1.251755e+00	-1.252166e+00
0.06525       	1.253817e+00	2.510110e-01	-3.879286e-04	1.253623e+00	-1.254011e+00
0.0655        	1.258516e+00	2.517879e-01	-4.043128e-04	1.258314e+00	-1.258718e+00
0.06575       	1.261223e+00	2.525169e-01	-4.357123e-04	1.261006e+00	-1.261441e+00
0.066         	1.266533e+00	2.537025e-01	-2.109817e-04	1.266427e+00	-1.266638e+00
0.06625       	1.271277e+00	2.547296e-01	-3.135604e-04	1.271121e+00	-1.271434e+00
0.0665        	1.281446e+00	2.565099e-01	-3.903245e-04	1.281251e+00	-1.281641e+00
0.06675       	1.287803e+00	2.577996e-01	-4.258030e-04	1.287590e+00	-1.288016e+00
0.067         	1.293559e+00	2.590163e-01	-3.730838e-04	1.293373e+00	-1.293746e+00
0.06725       	1.300301e+00	2.603831e-01	-3.526279e-04	1.300125e+00	-1.300478e+00
0.0675        	1.306716e+00	2.615097e-01	-5.574744e-04	1.306437e+00	-1.306994e+00
0.06775       	1.308137e+00	2.617946e-01	-4.996270e-04	1.307888e+00	-1.308387e+00
0.068         	1.310205e+00	2.623373e-01	-3.536521e-04	1.310028e+00	-1.310382e+00
0.06825       	1.316716e+00	2.636326e-01	-3.522882e-04	1.316540e+00	-1.316893e+00
0.0685        	1.322872e+00	2.648540e-01	-3.623699e-04	1.322691e+00	-1.323053e+00
0.06875       	1.329156e+00	2.661230e-01	-4.396355e-04	1.328936e+00	-1.329376e+00
0.069         	1.337323e+00	2.678218e-01	-2.411227e-04	1.337202e+00	-1.337443e+00
0.06925       	1.339692e+00	2.680755e-01	-8.617860e-04	1.339261e+00	-1.340123e+00
0.0695        	1.343129e+00	2.689091e-01	-3.271165e-04	1.342965e+00	-1.343292e+00
0.06975       	1.349820e+00	2.702563e-01	-3.145955e-04	1.349662e+00	-1.349977e+00
0.07          	1.356421e+00	2.715967e-01	-3.093312e-04	1.356266e+00	-1.356575e+00
0.07025       	1.363279e+00	2.729989e-01	-3.696234e-04	1.363094e+00	-1.363464e+00
0.0705        	1.371198e+00	2.746343e-01	-3.866078e-04	1.371004e+00	-1.371391e+00
