# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e-01
# Aref        : 2.000000e-01
# CofR        : (3.000000e+00 2.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0.125         	2.844534e+39	8.166887e+38	-1.675482e+38	2.760760e+39	-2.928308e+39
0.13          	2.074120e+41	5.142182e+40	8.873635e+40	2.517802e+41	-1.630439e+41
0.135         	-6.013676e+40	-4.785176e+42	3.167385e+42	1.523556e+42	1.643829e+42
0.14          	-9.930309e+44	1.106277e+44	3.583910e+45	7.989240e+44	2.784986e+45
0.145         	-3.484796e+48	-1.371801e+48	-1.431828e+48	-4.200710e+48	2.768882e+48
0.15          	2.776073e+51	1.422566e+51	1.258608e+51	3.405377e+51	-2.146769e+51
0.155         	1.044099e+54	5.091594e+53	2.508409e+53	1.169520e+54	-9.186787e+53
0.16          	-2.368701e+56	-7.666918e+55	-6.814760e+55	-2.709439e+56	2.027963e+56
0.165         	-1.606865e+58	-6.550259e+57	-1.010949e+58	-2.112340e+58	1.101391e+58
0.17          	5.549215e+60	1.398992e+60	1.954730e+60	6.526579e+60	-4.571850e+60
0.175         	7.127611e+62	2.277863e+62	-1.653922e+62	6.300650e+62	-7.954572e+62
0.18          	-7.884785e+64	-2.118350e+64	-4.720674e+64	-1.024512e+65	5.524448e+64
0.185         	-5.928554e+67	-1.794299e+67	-3.791326e+67	-7.824217e+67	4.032891e+67
0.19          	3.860991e+70	1.540499e+70	9.508227e+69	4.336403e+70	-3.385580e+70
0.195         	8.742878e+72	3.422189e+72	-8.775015e+71	8.304127e+72	-9.181628e+72
0.2           	-8.121071e+74	-3.011827e+74	-1.015968e+75	-1.320091e+75	3.041230e+74
0.205         	2.695700e+77	1.795014e+77	1.854231e+77	3.622815e+77	-1.768584e+77
0.21          	1.054062e+81	3.740703e+80	-2.377009e+80	9.352111e+80	-1.172912e+81
0.215         	-5.818179e+83	-2.487638e+83	-2.144270e+83	-6.890314e+83	4.746044e+83
0.22          	-1.388056e+85	-1.644103e+84	2.588500e+85	-9.380599e+83	2.682306e+85
0.225         	1.868548e+88	7.159252e+87	-6.045594e+87	1.566268e+88	-2.170828e+88
0.23          	-1.552768e+90	-1.266028e+90	-9.290531e+90	-6.198033e+90	-3.092498e+90
0.235         	1.589084e+94	6.338587e+93	1.494656e+93	1.663816e+94	-1.514351e+94
0.24          	1.175433e+94	-1.254130e+94	-2.257576e+95	-1.011245e+95	-1.246331e+95
0.245         	4.989982e+97	2.277550e+97	-3.026927e+97	3.476518e+97	-6.503445e+97
0.25          	-9.923419e+100	-3.986635e+100	-4.972404e+100	-1.240962e+101	7.437217e+100
0.255         	2.311730e+104	9.008702e+103	1.396049e+103	2.381532e+104	-2.241927e+104
0.26          	3.094769e+106	1.151150e+106	-2.464451e+106	1.862543e+106	-4.326995e+106
0.265         	2.565374e+110	9.323257e+109	-3.776495e+109	2.376549e+110	-2.754199e+110
0.27          	-3.900272e+113	-1.500663e+113	6.190107e+112	-3.590767e+113	4.209777e+113
0.275         	-3.033390e+116	-1.033756e+116	1.598670e+116	-2.234055e+116	3.832724e+116
0.28          	8.238243e+119	3.418590e+119	-9.629222e+118	7.756782e+119	-8.719704e+119
0.285         	-1.745464e+122	-5.218941e+121	-8.458487e+121	-2.168388e+122	1.322539e+122
0.29          	-2.452823e+125	-1.052974e+125	-3.919937e+124	-2.648820e+125	2.256826e+125
0.295         	4.081351e+128	1.763757e+128	2.728969e+127	4.217800e+128	-3.944903e+128
0.3           	3.852611e+130	1.480668e+130	-6.706718e+129	3.517275e+130	-4.187947e+130
0.305         	4.135223e+132	1.299980e+132	-4.590916e+132	1.839765e+132	-6.430681e+132
0.31          	-4.127824e+134	-1.263506e+134	2.627148e+134	-2.814251e+134	5.441398e+134
0.315         	-3.249274e+136	6.628984e+135	4.720378e+136	-8.890855e+135	5.609463e+136
0.32          	5.234041e+139	2.695990e+137	9.146466e+139	9.807274e+139	-6.608080e+138
0.325         	-1.220436e+143	-3.225170e+142	-1.174978e+143	-1.807925e+143	6.329466e+142
0.33          	9.498352e+145	3.835462e+145	-2.770745e+145	8.112979e+145	-1.088372e+146
0.335         	3.908000e+147	1.972856e+147	-7.344849e+146	3.540758e+147	-4.275243e+147
0.34          	5.862575e+148	2.081236e+148	5.195583e+147	6.122355e+148	-5.602796e+148
0.345         	5.577484e+150	1.284186e+150	-6.892148e+149	5.232877e+150	-5.922092e+150
0.35          	-3.743433e+153	-1.691114e+153	-7.149696e+152	-4.100918e+153	3.385948e+153
0.355         	5.234326e+156	1.516722e+156	9.274714e+155	5.698062e+156	-4.770590e+156
0.36          	-4.491155e+157	-7.616149e+156	-1.323639e+158	-1.110935e+158	-2.127038e+157
0.365         	3.035136e+159	1.032141e+159	-6.741435e+159	-3.355813e+158	-6.405854e+159
0.37          	1.166195e+164	4.355540e+163	-4.852312e+162	1.141934e+164	-1.190457e+164
0.375         	-1.640579e+167	-6.529011e+166	-1.409416e+167	-2.345287e+167	9.358711e+166
0.38          	5.155994e+170	1.885739e+170	-1.993554e+169	5.056316e+170	-5.255671e+170
0.385         	9.652156e+172	3.775023e+172	-1.881388e+172	8.711462e+172	-1.059285e+173
0.39          	-8.626036e+173	3.270614e+174	2.554993e+174	4.148928e+173	2.140100e+174
0.395         	-4.503622e+177	-1.479271e+177	-3.449077e+176	-4.676076e+177	4.331168e+177
0.4           	-1.163364e+180	-4.835669e+179	-7.837745e+178	-1.202553e+180	1.124175e+180
0.405         	5.680488e+182	2.313360e+182	-2.882749e+181	5.536351e+182	-5.824626e+182
0.41          	1.749243e+184	3.505653e+183	-2.253431e+184	6.225271e+183	-2.875958e+184
0.415         	-8.597673e+186	-2.238481e+186	8.695240e+185	-8.162911e+186	9.032435e+186
0.42          	-5.528194e+188	-1.742152e+188	7.585299e+187	-5.148929e+188	5.907459e+188
0.425         	-7.880141e+190	-3.639782e+190	-1.779742e+190	-8.770012e+190	6.990270e+190
0.43          	-1.158184e+193	-4.927280e+192	-4.635525e+192	-1.389960e+193	9.264077e+192
0.435         	3.857192e+196	1.412106e+196	7.428241e+195	4.228604e+196	-3.485779e+196
0.44          	1.398667e+198	6.691730e+197	1.656605e+198	2.226969e+198	-5.703644e+197
0.445         	8.858643e+199	1.574333e+199	-9.101072e+199	4.308107e+199	-1.340918e+200
0.45          	2.761129e+202	-3.248279e+201	7.279252e+202	6.400755e+202	8.784972e+201
